phase,file,line,section,subsection,id,prefix,text,classification
4,phase-4.md,72,SQLAlchemy connection and session requirements,,DBCONN-004,DBCONN,"Decide explicitly whether checkout validation, optimistic disconnect handling, age-based recycling, or an external pool/proxy supplies stale-connection protection. Test database restart and network interruption. `pre_ping` is strongly recommended when stale idle connections are plausible, but it cannot rescue a connection lost during an active transaction.",`STRONGLY RECOMMENDED`
4,phase-4.md,73,SQLAlchemy connection and session requirements,,DBCONN-005,DBCONN,Initialize engines at a lifecycle point compatible with the process model and explicitly dispose them during graceful shutdown. Import-time creation is acceptable only when it cannot open or share unsafe connections before process initialization and credential/configuration loading.,`STRONGLY RECOMMENDED`
4,phase-4.md,74,SQLAlchemy connection and session requirements,,DBCONN-006,DBCONN,Select synchronous or asynchronous SQLAlchemy consistently with the driver and workload. Never use `QueuePool` for an async engine; never share a `Session` or `AsyncSession` concurrently. Use one session per thread or asynchronous task.,`REQUIRED`
4,phase-4.md,75,SQLAlchemy connection and session requirements,,DBCONN-007,DBCONN,"Use a separately created session for each request, background-job attempt, webhook attempt, administrative operation, and migration context. Do not reuse request sessions in background tasks after the request has completed.",`REQUIRED`
4,phase-4.md,76,SQLAlchemy connection and session requirements,,DBCONN-008,DBCONN,"Every transactional session path must have deterministic success, exception, and cleanup behavior: commit only after the unit of work succeeds; roll back on exceptions; explicitly roll back after a failed flush before reuse; and close the session in all paths.",`REQUIRED`
4,phase-4.md,77,SQLAlchemy connection and session requirements,,DBCONN-009,DBCONN,"Treat `flush()` as sending pending changes and surfacing database errors inside the existing transaction, not as a durability boundary. User-visible success, job acknowledgement, and provider acknowledgement must not precede the required commit.",`REQUIRED`
4,phase-4.md,78,SQLAlchemy connection and session requirements,,DBCONN-010,DBCONN,"Do not keep a transaction open while awaiting user input, remote-provider calls, slow uploads, arbitrary sleeps, or a long streaming response. If lazy loading is needed after the session closes, materialize required data first or use an explicitly bounded read session.",`STRONGLY RECOMMENDED`
4,phase-4.md,79,SQLAlchemy connection and session requirements,,DBCONN-011,DBCONN,"Decide and document `expire_on_commit`, autoflush, and explicit-autobegin behavior. Any departure from defaults must have tests for stale objects, implicit queries, detached objects, and transaction start points.",`CONTEXT-DEPENDENT`
4,phase-4.md,80,SQLAlchemy connection and session requirements,,DBCONN-012,DBCONN,"Protect database URLs and credentials as secrets, require encrypted database transport where the network boundary is not otherwise trusted, redact credentials and sensitive bind values from logs, and design credential rotation so new connections use new credentials while old pools are retired.",`REQUIRED` for secret protection and untrusted-network encryption; otherwise `CONTEXT-DEPENDENT` for exact TLS mode
4,phase-4.md,100,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-001,TXN,"Define a transaction around the smallest complete database invariant, not mechanically around an HTTP request. All database changes that must succeed or fail together must share one transaction; unrelated work may use separate transactions only when partial success is explicitly valid and recoverable.",`REQUIRED`
4,phase-4.md,101,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-002,TXN,"Multiple commits in one business workflow require a documented intermediate state, idempotent continuation, recovery path, and user-visible semantics. Incidental helper-level commits are prohibited.",`REQUIRED`
4,phase-4.md,102,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-003,TXN,"Never treat a database transaction and a remote provider call as one atomic transaction. Choose an explicit ordering and durable recovery design: transactional outbox for post-commit side effects, inbox/idempotency ledger for inbound events, or a staged saga with compensating action and reconciliation.",`REQUIRED` for workflows that cross systems
4,phase-4.md,103,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-004,TXN,Store a durable idempotency key or immutable provider event/operation identifier under a unique constraint before or with the protected mutation. Replays must return or reconstruct the prior outcome rather than repeat a financial or allocation change.,"`REQUIRED` for retryable commands, webhooks, refunds, credits, provider operations, and jobs"
4,phase-4.md,104,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-005,TXN,"Capacity-limited operations must use a database-enforced atomic decision: an atomic conditional update, lock of the authoritative capacity row followed by revalidation, exclusion/unique constraint where representable, or a serializable transaction with retry. A prior unlocked count is not sufficient.",`REQUIRED`
4,phase-4.md,105,"Transaction, concurrency, and schema-integrity requirements",Transaction and concurrency requirements,TXN-006,TXN,"Use the weakest row lock that protects the invariant. Lock rows in a consistent order, re-evaluate state after lock acquisition, and keep the lock-holding transaction short. Use `NOWAIT` only for immediate conflict semantics and `SKIP LOCKED` only where temporarily invisible locked rows are acceptable.",`STRONGLY RECOMMENDED`
